id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
68574144,,5000.0,5000.0,5000.0, 36 months,13.44,169.54,C,C3,Customer service Representative,2 years,RENT,47418.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68574144,,medical,Medical expenses,925xx,CA,23.46,0.0,Jul-2011,700.0,704.0,0.0,,,5.0,0.0,2049.0,64.0,7.0,w,0.0,0.0,6099.329902615,6099.33,5000.0,1099.33,0.0,0.0,0.0,Jan-2019,169.16,,Dec-2018,664.0,660.0,0.0,,1.0,Individual,,,,0.0,0.0,41936.0,0.0,3.0,1.0,2.0,7.0,39887.0,85.0,0.0,1.0,2049.0,83.0,3200.0,1.0,1.0,1.0,3.0,10484.0,1151.0,64.0,0.0,0.0,27.0,53.0,19.0,7.0,0.0,41.0,,7.0,,0.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,1.0,5.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,50360.0,41936.0,3200.0,47160.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68393929,,16000.0,16000.0,16000.0, 36 months,10.78,522.16,B,B4,Police Officer,7 years,MORTGAGE,130000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68393929,,debt_consolidation,Debt consolidation,104xx,NY,18.4,1.0,Sep-2007,660.0,664.0,2.0,1.0,,22.0,0.0,17373.0,32.5,29.0,w,0.0,0.0,18823.4646363808,18823.46,16000.0,2797.35,26.11,0.0,0.0,Jan-2019,526.54,,Jan-2019,759.0,755.0,0.0,,1.0,Individual,,,,0.0,0.0,507456.0,2.0,2.0,0.0,1.0,15.0,36368.0,25.0,3.0,7.0,6181.0,48.0,53400.0,0.0,4.0,3.0,8.0,24165.0,13824.0,51.7,0.0,0.0,75.0,96.0,1.0,1.0,1.0,5.0,,1.0,,0.0,6.0,9.0,8.0,11.0,5.0,18.0,22.0,9.0,22.0,0.0,0.0,0.0,3.0,96.6,12.5,0.0,0.0,588968.0,75562.0,28600.0,47586.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68483949,,9375.0,9375.0,9375.0, 36 months,18.49,341.24,D,D5,Program Specialist,10+ years,MORTGAGE,83000.0,Not Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68483949,,debt_consolidation,Debt consolidation,352xx,AL,19.27,11.0,Jul-1992,675.0,679.0,2.0,10.0,90.0,12.0,1.0,2426.0,48.0,48.0,w,0.0,0.0,2931.52,2931.52,1227.14,844.37,0.0,860.01,154.8018,Jul-2016,341.24,,Feb-2017,544.0,540.0,0.0,11.0,1.0,Individual,,,,0.0,0.0,212375.0,1.0,2.0,1.0,2.0,6.0,209949.0,100.0,0.0,0.0,1512.0,48.0,5095.0,2.0,1.0,5.0,2.0,19306.0,635.0,64.0,0.0,0.0,181.0,281.0,36.0,6.0,0.0,40.0,10.0,0.0,9.0,1.0,5.0,9.0,1.0,6.0,25.0,9.0,23.0,6.0,11.0,,0.0,2.0,1.0,75.0,20.0,1.0,0.0,215262.0,212860.0,3175.0,210167.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67318596,,6000.0,6000.0,6000.0, 36 months,11.48,197.8,B,B5,CSR II,< 1 year,RENT,51000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67318596,,debt_consolidation,Debt consolidation,770xx,TX,11.72,0.0,Oct-1997,695.0,699.0,0.0,,,8.0,0.0,16507.0,47.3,16.0,w,0.0,0.0,7032.8837432551,7032.88,6000.0,1032.88,0.0,0.0,0.0,Mar-2018,2091.71,,Mar-2019,639.0,635.0,0.0,,1.0,Individual,,,,0.0,0.0,16507.0,0.0,0.0,0.0,0.0,152.0,0.0,,1.0,6.0,5863.0,47.0,34900.0,1.0,1.0,1.0,6.0,2063.0,4673.0,57.9,0.0,0.0,152.0,218.0,8.0,8.0,0.0,15.0,,7.0,,0.0,2.0,5.0,3.0,7.0,1.0,8.0,15.0,6.0,8.0,0.0,0.0,0.0,1.0,100.0,66.7,0.0,0.0,34900.0,16507.0,11100.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68393967,,19800.0,19800.0,19800.0, 60 months,16.59,487.73,D,D2,Truck driver,10+ years,MORTGAGE,45000.0,Verified,Dec-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68393967,,debt_consolidation,Debt consolidation,374xx,TN,22.72,0.0,Sep-2006,670.0,674.0,0.0,,,6.0,0.0,2577.0,40.3,13.0,w,9197.36,9197.36,18488.12,18488.12,10602.64,7885.48,0.0,0.0,0.0,Feb-2019,487.73,Apr-2019,Mar-2019,654.0,650.0,0.0,,1.0,Individual,,,,0.0,736.0,96896.0,0.0,2.0,0.0,3.0,18.0,22060.0,68.0,0.0,1.0,2472.0,63.0,6400.0,0.0,0.0,1.0,6.0,16149.0,2923.0,46.9,0.0,0.0,111.0,34.0,24.0,10.0,2.0,24.0,,9.0,,0.0,2.0,2.0,2.0,2.0,7.0,3.0,4.0,2.0,6.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,112144.0,24637.0,5500.0,32593.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
66320317,,30000.0,30000.0,30000.0, 36 months,10.78,979.04,B,B4,IT Manager,10+ years,MORTGAGE,125000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66320317,,credit_card,Credit card refinancing,956xx,CA,20.45,0.0,Dec-1999,710.0,714.0,1.0,,,11.0,0.0,38778.0,82.5,23.0,w,0.0,0.0,32740.758578179702,32740.76,30000.0,2740.76,0.0,0.0,0.0,Dec-2016,22905.45,,Nov-2018,814.0,810.0,0.0,,1.0,Individual,,,,0.0,0.0,312309.0,2.0,4.0,2.0,3.0,3.0,41388.0,72.0,0.0,0.0,15093.0,77.0,47000.0,0.0,3.0,1.0,3.0,28392.0,2358.0,93.8,0.0,0.0,118.0,192.0,25.0,3.0,5.0,51.0,,5.0,,0.0,4.0,6.0,4.0,8.0,7.0,6.0,11.0,6.0,11.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,347882.0,80166.0,38000.0,57393.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68353986,,7050.0,7050.0,7050.0, 36 months,13.44,239.04,C,C3,Admin Assistant,5 years,RENT,18600.0,Not Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68353986,,credit_card,Credit card refinancing,392xx,MS,21.23,0.0,Mar-2009,745.0,749.0,1.0,,,4.0,0.0,3088.0,26.6,12.0,w,0.0,0.0,2279.15,2279.15,1158.92,509.1,0.0,611.13,110.0034,Aug-2016,239.04,,Feb-2017,589.0,585.0,0.0,,1.0,Individual,,,,0.0,0.0,7856.0,1.0,1.0,1.0,1.0,3.0,4768.0,95.0,1.0,2.0,773.0,47.0,11600.0,1.0,0.0,3.0,3.0,1964.0,4527.0,14.6,0.0,0.0,81.0,66.0,12.0,3.0,0.0,12.0,,3.0,,0.0,1.0,2.0,1.0,1.0,7.0,3.0,5.0,2.0,4.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,16600.0,7856.0,5300.0,5000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68483941,,20000.0,20000.0,20000.0, 60 months,13.99,465.27,C,C4,SENIOR MANUFACTURING TECHNICIAN,1 year,RENT,64000.0,Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68483941,,debt_consolidation,Debt consolidation,029xx,RI,24.73,0.0,Apr-2008,675.0,679.0,2.0,48.0,,13.0,0.0,19436.0,45.0,16.0,w,0.0,0.0,15969.06,15969.06,8784.23,5658.33,0.0,1526.5,274.77,Jul-2018,465.27,,Dec-2018,549.0,545.0,0.0,,1.0,Individual,,,,0.0,0.0,63968.0,0.0,3.0,2.0,2.0,10.0,43950.0,76.0,1.0,4.0,8574.0,45.0,42800.0,0.0,0.0,3.0,6.0,4920.0,5471.0,48.0,0.0,0.0,69.0,92.0,9.0,9.0,0.0,15.0,48.0,3.0,48.0,0.0,7.0,9.0,9.0,10.0,3.0,9.0,12.0,6.0,13.0,,0.0,0.0,3.0,94.0,28.6,0.0,0.0,102790.0,63968.0,38300.0,58028.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68613286,,18575.0,18575.0,18575.0, 36 months,17.27,664.75,D,D3,,,MORTGAGE,46000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68613286,,home_improvement,Home improvement,496xx,SC,8.27,2.0,Dec-2002,660.0,664.0,0.0,17.0,,9.0,0.0,6118.0,79.5,14.0,w,0.0,0.0,24020.0219420186,24020.02,18575.0,5445.02,0.0,0.0,0.0,Jan-2019,664.66,,Mar-2019,609.0,605.0,0.0,24.0,1.0,Individual,,,,0.0,0.0,52801.0,0.0,1.0,0.0,0.0,28.0,264.0,10.0,0.0,0.0,1960.0,60.0,7700.0,0.0,0.0,2.0,0.0,5867.0,227.0,95.0,0.0,0.0,28.0,121.0,32.0,28.0,2.0,34.0,17.0,2.0,17.0,0.0,3.0,5.0,3.0,6.0,1.0,6.0,10.0,5.0,9.0,0.0,0.0,0.0,0.0,64.3,100.0,0.0,0.0,70988.0,6607.0,4500.0,2647.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68262778,,9350.0,9350.0,9350.0, 36 months,15.77,327.66,D,D1,otr driver,< 1 year,RENT,50000.0,Not Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68262778,,debt_consolidation,Debt consolidation,801xx,CO,14.74,2.0,Jan-1976,660.0,664.0,0.0,,21.0,6.0,1.0,3216.0,61.0,10.0,w,0.0,0.0,1012.43,1012.43,412.26,234.87,0.0,365.3,65.753999995,Mar-2016,327.66,,Jul-2018,564.0,560.0,0.0,17.0,1.0,Individual,,,,0.0,0.0,30988.0,0.0,2.0,2.0,2.0,7.0,21062.0,92.0,2.0,2.0,2161.0,61.0,5250.0,1.0,1.0,1.0,4.0,5164.0,1750.0,61.0,0.0,0.0,87.0,479.0,8.0,7.0,0.0,8.0,,7.0,,0.0,3.0,3.0,3.0,6.0,2.0,3.0,7.0,3.0,6.0,,0.0,2.0,4.0,60.0,66.7,1.0,0.0,28202.0,30988.0,5250.0,22952.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68603808,,8800.0,8800.0,8800.0, 36 months,9.8,283.13,B,B3,Lead Receptionist/Billing Clerk,1 year,MORTGAGE,32000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68603808,,debt_consolidation,Debt consolidation,995xx,AK,12.0,2.0,Apr-1999,735.0,739.0,0.0,14.0,,11.0,0.0,10931.0,24.8,21.0,w,0.0,0.0,9974.9494258067,9974.95,8800.0,1174.95,0.0,0.0,0.0,Jul-2018,279.5,,Jul-2018,709.0,705.0,0.0,,1.0,Individual,,,,0.0,0.0,110128.0,2.0,0.0,0.0,0.0,61.0,0.0,,3.0,6.0,3461.0,25.0,44000.0,1.0,6.0,5.0,6.0,10012.0,28020.0,17.6,0.0,0.0,141.0,200.0,2.0,2.0,3.0,2.0,14.0,1.0,14.0,0.0,4.0,6.0,8.0,12.0,3.0,10.0,15.0,6.0,11.0,0.0,0.0,0.0,3.0,85.7,0.0,0.0,0.0,171499.0,10931.0,34000.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68403937,,31750.0,31750.0,31725.0, 36 months,15.77,1112.64,D,D1,Director of Practice Management,6 years,OWN,80000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68403937,,debt_consolidation,Debt consolidation,859xx,AZ,24.69,1.0,Nov-2003,705.0,709.0,1.0,21.0,,23.0,0.0,37115.0,50.2,31.0,w,0.0,0.0,39001.4043264776,38970.69,31750.0,7251.4,0.0,0.0,0.0,Dec-2017,14462.49,,Dec-2017,709.0,705.0,0.0,24.0,1.0,Individual,,,,0.0,0.0,403071.0,1.0,2.0,0.0,1.0,15.0,10919.0,36.0,1.0,4.0,7079.0,46.0,74000.0,0.0,0.0,2.0,5.0,19194.0,13577.0,53.7,0.0,0.0,117.0,145.0,1.0,1.0,2.0,16.0,21.0,1.0,21.0,0.0,5.0,15.0,7.0,7.0,6.0,20.0,23.0,15.0,23.0,0.0,0.0,0.0,1.0,93.5,50.0,0.0,0.0,484559.0,48034.0,29300.0,30134.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68364006,,7200.0,7200.0,7200.0, 36 months,12.88,242.19,C,C2,,,RENT,22140.0,Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68364006,,debt_consolidation,Debt consolidation,100xx,NY,20.76,1.0,Feb-2002,665.0,669.0,1.0,5.0,75.0,10.0,2.0,4243.0,29.3,25.0,w,0.0,0.0,2743.91,2743.91,1549.52,623.75,0.0,570.64,102.7152,Oct-2016,242.19,,Apr-2017,564.0,560.0,0.0,,1.0,Individual,,,,0.0,0.0,7637.0,1.0,1.0,1.0,1.0,8.0,3394.0,85.0,3.0,11.0,927.0,41.0,14500.0,0.0,0.0,2.0,12.0,764.0,5694.0,28.8,0.0,0.0,8.0,166.0,1.0,1.0,0.0,12.0,5.0,1.0,5.0,0.0,2.0,6.0,3.0,11.0,1.0,9.0,24.0,7.0,10.0,0.0,0.0,0.0,4.0,95.8,33.3,1.0,1.0,18500.0,7637.0,8000.0,4000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68373955,,20000.0,20000.0,20000.0, 36 months,10.78,652.7,B,B4,Transition coordinator,10+ years,RENT,89000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68373955,,credit_card,Credit card refinancing,070xx,NJ,11.97,1.0,Nov-1995,660.0,664.0,1.0,1.0,43.0,11.0,1.0,7725.0,31.1,31.0,w,0.0,0.0,23484.908387053,23484.91,20000.0,3484.91,0.0,0.0,0.0,Jan-2019,652.39,,Mar-2019,684.0,680.0,0.0,,1.0,Individual,,,,0.0,0.0,25419.0,2.0,2.0,0.0,0.0,49.0,17694.0,35.0,2.0,3.0,4142.0,34.0,24800.0,0.0,0.0,1.0,3.0,2542.0,12296.0,38.5,0.0,0.0,133.0,241.0,0.0,0.0,4.0,26.0,,0.0,,0.0,3.0,4.0,4.0,12.0,3.0,9.0,24.0,4.0,10.0,0.0,0.0,0.0,2.0,96.0,25.0,1.0,0.0,75796.0,25419.0,20000.0,50996.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68443830,,15000.0,15000.0,15000.0, 36 months,10.78,489.52,B,B4,OccupationalTherapy Supervisor,8 years,OWN,143000.0,Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68443830,,debt_consolidation,Debt consolidation,917xx,CA,20.09,1.0,Nov-2004,670.0,674.0,1.0,19.0,,12.0,0.0,12125.0,62.8,16.0,w,0.0,0.0,16131.7,16131.7,13557.46,2574.24,0.0,0.0,0.0,Oct-2018,489.52,,Mar-2019,569.0,565.0,0.0,79.0,1.0,Individual,,,,0.0,0.0,558434.0,1.0,3.0,2.0,2.0,2.0,68599.0,110.0,2.0,2.0,4930.0,70.0,19300.0,5.0,1.0,11.0,4.0,50767.0,369.0,95.7,0.0,0.0,130.0,133.0,10.0,2.0,1.0,10.0,,2.0,,0.0,4.0,6.0,5.0,6.0,5.0,8.0,10.0,6.0,12.0,0.0,0.0,0.0,4.0,86.7,75.0,0.0,0.0,615045.0,80724.0,8600.0,86995.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68584238,,35000.0,35000.0,35000.0, 60 months,17.27,874.93,D,D3,Production Director ,2 years,RENT,110000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68584238,,debt_consolidation,Debt consolidation,985xx,WA,15.09,0.0,Oct-2007,700.0,704.0,1.0,30.0,,9.0,0.0,10775.0,38.5,22.0,w,0.0,0.0,47820.7941908893,47820.79,35000.0,12820.79,0.0,0.0,0.0,Sep-2018,17731.54,,Sep-2018,764.0,760.0,0.0,66.0,1.0,Individual,,,,0.0,0.0,48388.0,1.0,4.0,0.0,0.0,51.0,18765.0,48.0,1.0,1.0,6259.0,52.0,28000.0,0.0,1.0,1.0,1.0,5376.0,10225.0,51.3,0.0,0.0,98.0,95.0,3.0,3.0,0.0,3.0,30.0,3.0,30.0,1.0,2.0,2.0,2.0,6.0,7.0,4.0,13.0,2.0,9.0,0.0,0.0,0.0,1.0,90.9,0.0,0.0,0.0,93991.0,48388.0,21000.0,38852.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68513991,,15000.0,15000.0,15000.0, 36 months,11.99,498.15,C,C1,Nurse,10+ years,MORTGAGE,65350.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68513991,,debt_consolidation,Debt consolidation,316xx,GA,21.63,0.0,Sep-1984,680.0,684.0,1.0,58.0,55.0,23.0,1.0,23265.0,47.9,47.0,w,0.0,0.0,16269.29,16269.29,15000.0,1269.29,0.0,0.0,0.0,Oct-2016,12294.08,,Oct-2016,699.0,695.0,0.0,58.0,1.0,Individual,,,,0.0,1233.0,147575.0,2.0,1.0,0.0,0.0,25.0,36439.0,,4.0,7.0,4728.0,48.0,48600.0,0.0,0.0,1.0,9.0,6708.0,4269.0,79.5,0.0,0.0,131.0,375.0,5.0,5.0,3.0,5.0,65.0,6.0,58.0,7.0,6.0,14.0,6.0,14.0,3.0,20.0,41.0,14.0,23.0,0.0,0.0,0.0,4.0,78.7,50.0,0.0,0.0,211665.0,59704.0,20800.0,35165.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68403905,,21150.0,21150.0,21100.0, 60 months,11.99,470.37,C,C1,lead  man,10+ years,MORTGAGE,47000.0,Verified,Dec-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68403905,,debt_consolidation,Debt consolidation,989xx,WA,20.22,0.0,May-2006,685.0,689.0,0.0,58.0,,8.0,0.0,17915.0,85.0,13.0,f,9248.05,9226.19,17838.84,17796.67,11901.95,5936.89,0.0,0.0,0.0,Feb-2019,470.37,Apr-2019,Mar-2019,709.0,705.0,0.0,51.0,1.0,Individual,,,,0.0,0.0,133280.0,0.0,1.0,0.0,0.0,29.0,15188.0,69.0,0.0,2.0,6946.0,85.0,21150.0,0.0,0.0,0.0,2.0,16660.0,4875.0,89.0,0.0,0.0,88.0,115.0,17.0,17.0,2.0,17.0,,,,0.0,4.0,5.0,5.0,6.0,2.0,5.0,9.0,5.0,8.0,,0.0,0.0,0.0,85.0,100.0,0.0,0.0,162423.0,33103.0,19500.0,22070.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68463846,,6000.0,6000.0,6000.0, 36 months,14.85,207.56,C,C5,Teacher/Coach,1 year,MORTGAGE,90000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68463846,,credit_card,Credit card refinancing,396xx,MS,19.8,1.0,Jul-1999,660.0,664.0,0.0,4.0,50.0,9.0,3.0,6810.0,67.4,13.0,w,0.0,0.0,7125.4908642032,7125.49,6000.0,1125.49,0.0,0.0,0.0,Aug-2017,3401.79,,Mar-2019,664.0,660.0,0.0,4.0,1.0,Individual,,,,0.0,947.0,207479.0,0.0,2.0,0.0,2.0,15.0,20394.0,65.0,0.0,2.0,1468.0,65.0,10100.0,0.0,0.0,0.0,4.0,23053.0,2534.0,51.3,1.0,0.0,52.0,92.0,14.0,14.0,4.0,17.0,,14.0,,1.0,2.0,5.0,3.0,3.0,3.0,6.0,6.0,5.0,9.0,0.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,233444.0,27204.0,5200.0,31552.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68563916,,15000.0,15000.0,15000.0, 36 months,10.78,489.52,B,B4,OWNER,7 years,RENT,35000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68563916,,credit_card,Credit card refinancing,908xx,CA,15.23,0.0,Sep-2010,670.0,674.0,1.0,,,11.0,0.0,15025.0,52.9,15.0,w,0.0,0.0,15993.6,15993.6,15000.0,993.6,0.0,0.0,0.0,Sep-2016,12589.42,,Oct-2016,789.0,785.0,0.0,,1.0,Individual,,,,0.0,0.0,15025.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,4248.0,53.0,28400.0,0.0,0.0,1.0,0.0,1503.0,7075.0,68.0,0.0,0.0,,63.0,28.0,28.0,0.0,28.0,,5.0,,0.0,5.0,5.0,6.0,9.0,0.0,11.0,15.0,5.0,11.0,0.0,0.0,0.0,0.0,100.0,33.3,0.0,0.0,28400.0,15025.0,22100.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68613489,,24000.0,24000.0,24000.0, 60 months,10.78,519.19,B,B4,Chief Executive Officer,10+ years,MORTGAGE,105000.0,Not Verified,Dec-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68613489,,debt_consolidation,Debt consolidation,301xx,GA,24.58,0.0,Jun-2002,725.0,729.0,1.0,,,22.0,0.0,24157.0,30.0,46.0,w,10322.36,10322.36,19707.11,19707.11,13677.64,6029.47,0.0,0.0,0.0,Mar-2019,519.19,Apr-2019,Jan-2018,779.0,775.0,0.0,,1.0,Individual,,,,0.0,0.0,341029.0,2.0,5.0,1.0,3.0,12.0,128984.0,64.0,2.0,4.0,11640.0,47.0,80400.0,2.0,0.0,1.0,7.0,16239.0,40391.0,34.5,0.0,0.0,148.0,150.0,0.0,0.0,6.0,17.0,,6.0,,0.0,7.0,8.0,8.0,13.0,17.0,15.0,23.0,8.0,22.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,450926.0,153141.0,61700.0,156342.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68364021,,4475.0,4475.0,4475.0, 36 months,16.59,158.64,D,D2,,,RENT,15732.0,Source Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68364021,,debt_consolidation,Debt consolidation,219xx,MD,9.23,1.0,Mar-2006,675.0,679.0,1.0,22.0,,8.0,0.0,4400.0,51.2,24.0,w,0.0,0.0,4279.16,4279.16,3140.67,1138.49,0.0,0.0,0.0,Apr-2018,158.64,,Dec-2018,499.0,0.0,0.0,23.0,1.0,Individual,,,,0.0,0.0,4400.0,2.0,0.0,0.0,0.0,102.0,0.0,,4.0,4.0,1828.0,51.0,8600.0,0.0,0.0,1.0,4.0,629.0,565.0,86.5,0.0,0.0,116.0,117.0,3.0,3.0,0.0,3.0,22.0,5.0,22.0,1.0,3.0,4.0,3.0,9.0,2.0,8.0,22.0,4.0,8.0,0.0,0.0,1.0,4.0,91.7,66.7,0.0,0.0,8600.0,4400.0,4200.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68302638,,11400.0,11400.0,11400.0, 60 months,13.44,261.96,C,C3,Reservations Agent,3 years,RENT,29000.0,Not Verified,Dec-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68302638,,debt_consolidation,Debt consolidation,905xx,CA,29.59,0.0,Sep-2007,670.0,674.0,2.0,,,18.0,0.0,14007.0,40.5,27.0,w,5083.62,5083.62,9933.2,9933.2,6316.38,3616.82,0.0,0.0,0.0,Feb-2019,261.96,Apr-2019,Mar-2019,679.0,675.0,0.0,,1.0,Individual,,,,0.0,0.0,47303.0,1.0,6.0,1.0,3.0,11.0,33296.0,93.0,4.0,5.0,6200.0,67.0,34600.0,1.0,0.0,5.0,8.0,2956.0,16800.0,44.9,0.0,0.0,99.0,95.0,2.0,2.0,0.0,10.0,,3.0,,0.0,3.0,4.0,8.0,10.0,13.0,12.0,14.0,4.0,18.0,0.0,0.0,0.0,5.0,100.0,25.0,0.0,0.0,70400.0,47303.0,30500.0,35800.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
